"timestamp";"id";"distance";"status"
"2018-03-26 15:08:40";"1";"84";"0"
"2018-03-26 15:08:41";"1";"376";"0"
"2018-03-26 15:08:42";"1";"3502";"0"
"2018-03-26 15:08:44";"1";"82";"0"
"2018-03-26 15:08:45";"1";"374";"0"
"2018-03-26 15:08:47";"1";"376";"0"
"2018-03-26 15:08:48";"1";"378";"0"
"2018-03-26 15:08:49";"1";"376";"0"
"2018-03-26 15:08:51";"1";"376";"0"
"2018-03-26 15:08:52";"1";"376";"0"
"2018-03-26 15:08:54";"1";"378";"0"
"2018-03-26 15:08:55";"1";"376";"0"
"2018-03-26 15:08:56";"1";"378";"0"
"2018-03-26 15:08:58";"1";"378";"0"
"2018-03-26 15:08:59";"1";"376";"0"
"2018-03-26 15:09:01";"1";"376";"0"
"2018-03-26 15:09:02";"1";"376";"0"
"2018-03-26 15:09:04";"1";"376";"0"
"2018-03-26 15:09:05";"1";"375";"0"
"2018-03-26 15:09:06";"1";"379";"0"
"2018-03-26 15:09:07";"1";"377";"0"
"2018-03-26 15:09:09";"1";"376";"0"
"2018-03-26 15:09:10";"1";"377";"0"
"2018-03-26 15:09:12";"1";"374";"0"
"2018-03-26 15:09:13";"1";"377";"0"
"2018-03-26 15:09:14";"1";"376";"0"
"2018-03-26 15:09:16";"1";"375";"0"
"2018-03-26 15:09:17";"1";"376";"0"
"2018-03-26 15:09:18";"1";"376";"0"
"2018-03-26 15:09:18";"1";"376";"0"
"2018-03-26 15:09:19";"1";"376";"0"
"2018-03-26 15:09:20";"1";"376";"0"
"2018-03-26 15:09:21";"1";"375";"0"
"2018-03-26 15:09:21";"1";"376";"0"
"2018-03-26 15:09:22";"1";"375";"0"
"2018-03-26 15:09:23";"1";"375";"0"
"2018-03-26 15:09:24";"1";"375";"0"
"2018-03-26 15:09:24";"1";"377";"0"
"2018-03-26 15:09:25";"1";"375";"0"
"2018-03-26 15:09:26";"1";"377";"0"
"2018-03-26 15:09:26";"1";"376";"0"
"2018-03-26 15:09:27";"1";"375";"0"
"2018-03-26 15:09:28";"1";"375";"0"
"2018-03-26 15:09:29";"1";"376";"0"
"2018-03-26 15:09:29";"1";"377";"0"
"2018-03-26 15:09:30";"1";"376";"0"
"2018-03-26 15:09:31";"1";"376";"0"
"2018-03-26 15:09:32";"1";"377";"0"
"2018-03-26 15:09:33";"1";"376";"0"
"2018-03-26 15:09:34";"1";"374";"0"
"2018-03-26 15:09:34";"1";"375";"0"
"2018-03-26 15:09:35";"1";"376";"0"
"2018-03-26 15:09:36";"1";"375";"0"
